#Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	E_BP_RP	e_E_BP_RP	FeH	e_FeH	Parallax	e_Parallax	RUWE	e_RUWE	Tspec	e_Tspec	logg	e_logg	
4689639473007337472		6.00316389032	4.033333333333333e-08	--	--	-72.08357000822	4.886111111111111e-08	--	--	2429.74512	3123.43732	--	--	1.92	0	--	--	nan	0.5	--	--	0.4264	0.1841	--	--	7.092	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473004167168		6.00243330566	1.525e-08	--	--	-72.07988188013	2.1861111111111114e-08	--	--	--	--	--	--	2.061	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266848627200		6.02362763351	2.3555555555555556e-08	--	--	-72.08797098538	1.038888888888889e-08	--	--	--	--	--	--	1.879	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266844714240		6.04191785921	3.1055555555555554e-08	--	--	-72.07886507759	1.672222222222222e-08	--	--	--	--	--	--	1.838	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473007343872		6.01365500994	2.3519444444444444e-07	--	--	-72.07534541437	3.3675e-07	--	--	--	--	--	--	2.249	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266848592768		6.00512232945	5.666666666666667e-09	--	--	-72.08563855184	8.944444444444444e-09	--	--	5934.04102	5944.067135	--	--	1.503	0	--	--	nan	0.5	--	--	0.1655	0.0268	--	--	1.103	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003160320		6.00424080883	1.625e-08	--	--	-72.07727717262	1.6472222222222222e-08	--	--	--	--	--	--	1.657	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003821952		5.9986037457	1.4583333333333333e-08	--	--	-72.08242065089	2.777777777777778e-08	--	--	--	--	--	--	2.188	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266848573312		6.04508814213	4.191666666666667e-08	--	--	-72.08402908764	4.075e-08	--	--	1759.59509	1821.966245	--	--	1.698	0	--	--	nan	0.5	--	--	0.5657	0.1793	--	--	2.073	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473007322496		6.02819053125	1.1111111111111112e-08	--	--	-72.07391796786	8.111111111111112e-09	--	--	4128.4917	4290.124760000001	--	--	1.47	0	--	--	-0.9053	0.5	--	--	0.2396	0.0383	--	--	1.666	0	--	--	5153.0093	500.0	--	--	2.3112	1.0	--	--
4689639266848624512		6.04712217459	1.4905555555555555e-07	--	--	-72.0797429161	2.2816666666666666e-07	--	--	--	--	--	--	2.947	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639468699952768		6.00832520833	1.3916666666666666e-08	--	--	-72.07455217291	1.4777777777777777e-08	--	--	4881.2334	5387.539915	--	--	1.965	0	--	--	nan	0.5	--	--	0.1901	0.057	--	--	2.737	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639472993860224		6.02462045639	4.858611111111112e-07	--	--	-72.07298727642	1.503888888888889e-07	--	--	--	--	--	--	2.59	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639262541522432		6.00786340545	1.9455555555555556e-07	--	--	-72.08878253493	1.4230555555555555e-07	--	--	--	--	--	--	5.694	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266843964032		6.04338302557	3.813888888888889e-08	--	--	-72.08711048696	4.538888888888888e-08	--	--	--	--	--	--	1.631	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003207808		5.99490643459	4.0527777777777776e-08	--	--	-72.08364549084	5.4277777777777776e-08	--	--	--	--	--	--	2.338	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473007360768		5.99548534594	1.2888888888888888e-08	--	--	-72.0786255593	1.1583333333333333e-08	--	--	2809.36011	2764.83545	--	--	1.636	0	--	--	nan	0.5	--	--	0.3743	0.0531	--	--	1.455	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003207936		5.99662282998	8.888888888888889e-09	--	--	-72.08513597971	8.77777777777778e-09	--	--	8024.21289	8549.10716	--	--	1.596	0	--	--	nan	0.5	--	--	0.1074	0.0363	--	--	1.811	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266843962880		6.0466215065	7.694444444444444e-09	--	--	-72.08595302546	7.861111111111111e-09	--	--	4437.35889	4503.85449	--	--	1.535	0	--	--	-1.68	0.5	--	--	0.1993	0.0313	--	--	1.985	0	--	--	5445.063	500.0	--	--	1.4437	1.0	--	--
4689639468699947520		5.99890960927	3.6499999999999996e-08	--	--	-72.07633851512	3.027777777777778e-08	--	--	--	--	--	--	2.147	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003114752		6.03245544097	7.0277777777777776e-09	--	--	-72.07314718883	5.583333333333333e-09	--	--	6529.87305	6701.08252	--	--	1.683	0	--	--	nan	0.5	--	--	0.1379	0.0251	--	--	1.034	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639296901285632		6.0512017679	1.4388888888888888e-07	--	--	-72.0810449087	2.0505555555555555e-07	--	--	--	--	--	--	2.609	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639262541539584		6.03752055662	1.7194444444444445e-08	--	--	-72.08911132152	2.2000000000000002e-08	--	--	--	--	--	--	1.94	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473007360256		5.99565040444	1.1516666666666667e-07	--	--	-72.07753137978	2.1330555555555556e-07	--	--	--	--	--	--	2.967	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003925120		6.01868425189	3.347222222222222e-08	--	--	-72.07227225243	1.8e-08	--	--	5572.70117	5832.2789299999995	--	--	1.579	0	--	--	nan	0.5	--	--	-0.1992	0.1358	--	--	3.024	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639468699944064		5.99266203381	1.786111111111111e-08	--	--	-72.07808456483	2.3722222222222224e-08	--	--	4923.04248	5133.203004999999	--	--	2.079	0	--	--	-0.5464	0.5	--	--	0.1493	0.0857	--	--	4.154	0	--	--	6314.2471	500.0	--	--	1.6565	1.0	--	--
4689639473007320576		6.04396934037	3.936111111111111e-08	--	--	-72.07432097264	4.508333333333333e-08	--	--	--	--	--	--	2.174	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266845637376		6.00612367917	2.5416666666666666e-08	--	--	-72.08995819642	2.1305555555555556e-08	--	--	4063.22705	4165.87146	--	--	1.571	0	--	--	-0.9531	0.5	--	--	0.1951	0.0854	--	--	3.447	0	--	--	4866.0566	500.0	--	--	1.5109	1.0	--	--
4689639301195207936		6.05438726149	7e-09	--	--	-72.08133765282	8.944444444444444e-09	--	--	6467.93848	6732.03076	--	--	1.549	0	--	--	nan	0.5	--	--	0.1299	0.0333	--	--	1.373	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003117696		6.01556803465	5.1194444444444445e-08	--	--	-72.07170748803	4.6777777777777775e-08	--	--	7345.48193	7787.720230000001	--	--	1.531	0	--	--	nan	0.5	--	--	-0.6816	0.1978	--	--	10.539	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637995526858112		5.9897471786	2.961111111111111e-08	--	--	-72.08072543305	3.322222222222222e-08	--	--	857.583923	876.111389	--	--	1.988	0	--	--	nan	0.5	--	--	1.1818	0.1338	--	--	4.29	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639301195138560		6.05441534777	3.241666666666667e-08	--	--	-72.08387700645	3.5222222222222224e-08	--	--	--	--	--	--	2.086	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639296901286400		6.05319174465	1.1138888888888887e-08	--	--	-72.08513105356	1.2277777777777779e-08	--	--	6667.64844	7478.100585	--	--	1.581	0	--	--	-1.595	0.5	--	--	0.1348	0.0488	--	--	2.013	0	--	--	5229.9927	500.0	--	--	2.4094	1.0	--	--
4689639472993771776		5.99553551661	3.961111111111111e-08	--	--	-72.07499626594	4.352777777777778e-08	--	--	--	--	--	--	1.834	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639193822059904		6.03146647622	8.694444444444445e-09	--	--	-72.09171382432	8.194444444444444e-09	--	--	4178.82568	4253.2757599999995	--	--	1.499	0	--	--	nan	0.5	--	--	0.2304	0.032	--	--	1.278	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231192960		5.9883969334	1.253611111111111e-07	--	--	-72.08406061918	1.0711111111111111e-07	--	--	1028.84265	1159.142607	--	--	2.344	0	--	--	nan	0.5	--	--	1.3563	0.4389	--	--	10.529	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266845782656		6.00656655227	1.8388888888888886e-08	--	--	-72.09146987104	2.7083333333333334e-08	--	--	3263.31689	4064.1973900000003	--	--	1.69	0	--	--	nan	0.5	--	--	0.3067	0.108	--	--	1.842	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639468699967872		6.03469426846	6.166666666666667e-09	--	--	-72.07067814051	5.333333333333333e-09	--	--	5839.34326	5867.782715	--	--	1.501	0	--	--	nan	0.5	--	--	0.1559	0.0216	--	--	1.067	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639473003923328		6.02750807562	3.05e-08	--	--	-72.07011401915	3.4111111111111114e-08	--	--	1100.88086	1089.7868045	--	--	2.03	0	--	--	nan	0.5	--	--	0.9315	0.1377	--	--	5.673	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231191296		5.98678674053	1.0833333333333333e-08	--	--	-72.08490305461	1.577777777777778e-08	--	--	2828.48022	2973.8161600000003	--	--	1.703	0	--	--	nan	0.5	--	--	0.3474	0.0644	--	--	2.675	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639193822057472		6.02712125058	5.611111111111111e-09	--	--	-72.09284851374	5.333333333333333e-09	--	--	5711.41211	5782.53662	--	--	1.415	0	--	--	-0.312	0.5	--	--	0.1602	0.0217	--	--	1.182	0	--	--	5077.5073	500.0	--	--	1.0008	1.0	--	--
4689639301206723072		6.05729075242	1.1494444444444444e-07	--	--	-72.07665204779	1.5144444444444445e-07	--	--	--	--	--	--	2.196	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198116068608		6.03676370429	3.902777777777778e-08	--	--	-72.09244234444	2.475e-08	--	--	--	--	--	--	1.534	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231191168		5.98660318013	1.3694444444444444e-08	--	--	-72.08600235159	1.5944444444444444e-08	--	--	10485.0762	12108.2307	--	--	1.75	0	--	--	nan	0.5	--	--	-0.0626	0.0684	--	--	2.619	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639537419420672		5.9924450068	3.036111111111111e-08	--	--	-72.07388812908	2.95e-08	--	--	15623.7842	13760.7925	--	--	1.579	0	--	--	nan	0.5	--	--	-0.532	0.1185	--	--	7.721	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231189504		5.98406115676	5.861111111111111e-09	--	--	-72.07969249975	5.472222222222222e-09	--	--	3386.83545	3372.72559	--	--	1.513	0	--	--	nan	0.5	--	--	0.2883	0.0214	--	--	1.181	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231189760		5.98464946509	1.6555555555555556e-08	--	--	-72.07820551719	1.95e-08	--	--	3179.14819	3268.685305	--	--	1.476	0	--	--	-0.5149	0.5	--	--	0.3004	0.0707	--	--	3.067	0	--	--	5295.5381	500.0	--	--	2.2665	1.0	--	--
4689639266844818048		5.99929627007	3.833333333333333e-09	--	--	-72.0912560311	3.583333333333333e-09	--	--	4525.11963	4563.380125	--	--	1.366	0	--	--	nan	0.5	--	--	0.2128	0.0141	--	--	0.825	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639301203696768		6.06116075068	1.7250000000000002e-08	--	--	-72.0836231343	2.308333333333333e-08	--	--	2889.87256	3174.698485	--	--	1.569	0	--	--	-1.1939	0.5	--	--	0.3396	0.0733	--	--	2.406	0	--	--	5211.6924	500.0	--	--	2.7127	1.0	--	--
4689638059950668928		5.98812515845	7.238888888888889e-08	--	--	-72.07527514348	6.03888888888889e-08	--	--	3864.21484	4155.52527	--	--	1.736	0	--	--	-1.4503	0.5	--	--	-0.0049	0.2522	--	--	18.1	0	--	--	7273.2563	500.0	--	--	3.0227	1.0	--	--
4689639301203689728		6.06160157132	3.3333333333333334e-09	--	--	-72.07903049185	3.4444444444444444e-09	--	--	4601.63965	4599.53662	--	--	1.341	0	--	--	-0.251	0.5	--	--	0.2005	0.0135	--	--	1.136	0	--	--	4825.2236	500.0	--	--	1.4666	1.0	--	--
4689639468699964800		6.02775610805	8.533333333333333e-08	--	--	-72.06922316636	7.644444444444445e-08	--	--	3028.65308	3188.056885	--	--	2.187	0	--	--	nan	0.5	--	--	-0.0431	0.3229	--	--	9.137	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637991231190784		5.98529235064	3.488888888888889e-08	--	--	-72.07666496056	2.0666666666666666e-08	--	--	4186.63525	4676.4129649999995	--	--	1.871	0	--	--	nan	0.5	--	--	0.1802	0.0791	--	--	3.511	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639503059716096		6.05269628266	1.2861111111111111e-08	--	--	-72.07326528933	1.95e-08	--	--	3846.28979	3798.675415	--	--	1.627	0	--	--	nan	0.5	--	--	0.2124	0.054	--	--	1.669	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639232484222464		6.0603531245	5.222222222222222e-09	--	--	-72.0859187466	5.611111111111111e-09	--	--	5400.5249	5422.08545	--	--	1.447	0	--	--	nan	0.5	--	--	0.1739	0.0228	--	--	1.247	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639193822051840		6.01770048228	1.1277777777777777e-08	--	--	-72.09404416929	6.944444444444445e-09	--	--	--	--	--	--	1.401	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639301195015936		6.05745592883	8.722222222222222e-09	--	--	-72.07459092791	1.0833333333333333e-08	--	--	2853.32739	2891.49133	--	--	1.463	0	--	--	-0.8193	0.5	--	--	0.3464	0.0411	--	--	2.365	0	--	--	5377.936	500.0	--	--	2.734	1.0	--	--
4689637995526917760		5.9812302291	1.5166666666666667e-08	--	--	-72.08347480921	1.811111111111111e-08	--	--	3427.72974	3813.540525	--	--	1.66	0	--	--	nan	0.5	--	--	0.2778	0.0834	--	--	2.749	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637789376063616		5.98840255479	1.05e-08	--	--	-72.08908312258	8.305555555555555e-09	--	--	2454.98535	2485.93701	--	--	1.416	0	--	--	-0.6002	0.5	--	--	0.3942	0.0448	--	--	2.31	0	--	--	4809.2056	500.0	--	--	1.8821	1.0	--	--
4689639537419429120		6.00782410386	4.361111111111111e-09	--	--	-72.06925068585	3.9722222222222225e-09	--	--	4271.84717	4262.37903	--	--	1.389	0	--	--	nan	0.5	--	--	0.2247	0.0164	--	--	1.031	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198124491136		6.04777470316	1.2722222222222223e-08	--	--	-72.09181175044	8.36111111111111e-09	--	--	5936.76953	5987.558835	--	--	1.41	0	--	--	-1.2008	0.5	--	--	0.1597	0.0484	--	--	2.067	0	--	--	5205.6104	500.0	--	--	2.5466	1.0	--	--
4689639193822065920		6.04281776513	6.8055555555555556e-09	--	--	-72.09280482635	5.361111111111112e-09	--	--	4573.40283	4634.320065	--	--	1.391	0	--	--	0.1177	0.5	--	--	0.2132	0.0231	--	--	1.367	0	--	--	4710.7803	500.0	--	--	2.0364	1.0	--	--
4689638059950668800		5.98784209131	2.936111111111111e-08	--	--	-72.07377373632	5.263888888888889e-08	--	--	4746.49414	5167.4626499999995	--	--	1.702	0	--	--	nan	0.5	--	--	0.1785	0.0919	--	--	3.359	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689638064254893952		5.98347680807	1.0761111111111111e-07	--	--	-72.0756261486	7.922222222222222e-08	--	--	--	--	--	--	2.209	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639301195027840		6.06323135505	4.916666666666667e-09	--	--	-72.07680177645	4.861111111111111e-09	--	--	3904.36621	3912.33142	--	--	1.508	0	--	--	-0.3412	0.5	--	--	0.2276	0.0192	--	--	1.129	0	--	--	3539.3965	500.0	--	--	0.3234	1.0	--	--
4689639541723285760		6.01919558508	8.758333333333334e-08	--	--	-72.06803513973	7.877777777777778e-08	--	--	5847.39258	7351.020270000001	--	--	3.937	0	--	--	nan	0.5	--	--	-0.3686	0.295	--	--	3.808	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639262541524096		6.01127841549	1.8722222222222222e-08	--	--	-72.09463077719	1.1333333333333334e-08	--	--	--	--	--	--	2.633	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198124495232		6.03008625108	3.805e-07	--	--	-72.09506943239	2.493888888888889e-07	--	--	--	--	--	--	5.376	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639296901292672		6.06112214155	5.3888888888888894e-09	--	--	-72.07428448147	5.166666666666667e-09	--	--	4055.0	4092.3094499999997	--	--	1.433	0	--	--	nan	0.5	--	--	0.2382	0.0239	--	--	0.955	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639301195033728		6.06711953628	3.0038888888888886e-07	--	--	-72.0786497017	3.355833333333333e-07	--	--	--	--	--	--	2.304	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198124491520		6.04720173473	2.9305555555555554e-08	--	--	-72.09324535261	3.052777777777778e-08	--	--	1361.34375	1436.09143	--	--	1.597	0	--	--	nan	0.5	--	--	0.7395	0.1112	--	--	3.118	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198124491648		6.05050213702	1.3611111111111111e-08	--	--	-72.0925339557	1.5194444444444444e-08	--	--	1822.58533	1855.3751200000002	--	--	1.558	0	--	--	nan	0.5	--	--	0.5189	0.0609	--	--	1.735	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637995526939392		5.9782998818	5.861111111111111e-09	--	--	-72.08554609853	5.3888888888888894e-09	--	--	5548.32715	5552.913329999999	--	--	1.478	0	--	--	-1.6201	0.5	--	--	0.1578	0.0218	--	--	1.465	0	--	--	5229.6826	500.0	--	--	1.3752	1.0	--	--
4689637789379454848		5.98997145108	7.611111111111112e-09	--	--	-72.09151725995	9.805555555555555e-09	--	--	4007.18677	4055.97534	--	--	1.434	0	--	--	0.2694	0.5	--	--	0.2398	0.0326	--	--	0.964	0	--	--	3747.7698	500.0	--	--	0.5279	1.0	--	--
4689637995526918400		5.97682103042	1.2944444444444445e-08	--	--	-72.08382670354	1.3305555555555555e-08	--	--	14679.1094	15494.6499	--	--	1.506	0	--	--	nan	0.5	--	--	-0.184	0.0628	--	--	1.681	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639537419428864		6.00780140731	5.669444444444445e-08	--	--	-72.06791329612	4.419444444444444e-08	--	--	3308.14209	3322.1535599999997	--	--	1.759	0	--	--	nan	0.5	--	--	0.2257	0.1963	--	--	9.461	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639472995349760		6.03562435583	9.083333333333334e-09	--	--	-72.0677853651	9.444444444444445e-09	--	--	4222.1167	4373.780275	--	--	2.03	0	--	--	nan	0.5	--	--	0.1996	0.0384	--	--	1.939	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689637789376650496		5.98502824679	1.4477777777777777e-07	--	--	-72.09015953732	1.4794444444444442e-07	--	--	--	--	--	--	1.64	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639193822064640		6.04076859713	6.613888888888889e-08	--	--	-72.09478808035	4.25e-08	--	--	5709.87207	5957.822265000001	--	--	1.897	0	--	--	nan	0.5	--	--	-0.5509	0.2072	--	--	9.919	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639198116090880		6.02757883647	5.733333333333333e-08	--	--	-72.09586699615	2.983333333333333e-08	--	--	4662.60693	5026.04419	--	--	2.74	0	--	--	nan	0.5	--	--	-0.0782	0.1636	--	--	2.524	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689638064253892480		5.97887129513	2.5500000000000003e-08	--	--	-72.07547592125	3.344444444444444e-08	--	--	1455.64526	1506.97034	--	--	1.461	0	--	--	-0.8819	0.5	--	--	0.6905	0.1255	--	--	7.014	0	--	--	5383.7788	500.0	--	--	2.9961	1.0	--	--
4689639541722581120		6.00316579398	1.3694444444444444e-08	--	--	-72.06794975591	1.0138888888888888e-08	--	--	3240.98462	3236.12622	--	--	1.65	0	--	--	nan	0.5	--	--	0.3002	0.0437	--	--	1.48	0	--	--	nan	500.0	--	--	nan	1.0	--	--
4689639266845956992		6.0006055554	1.421388888888889e-07	--	--	-72.09457472846	4.438888888888889e-08	--	--	--	--	--	--	2.236	0	--	--	nan	0.5	--	--	nan	nan	--	--	nan	0	--	--	nan	500.0	--	--	nan	1.0	--	--
