#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
4689639301195015936	4437.263423472177	265.46805580898365	29.56688106404062	0.0001705688033168477
4689637995526917760	5161.1979544500355	87.37097082719568	12.128596477861336	0.0006888890910567065
4689637789376063616	4435.225491528399	338.8431753363471	33.63856026301912	0.00011365285033565798
4689639537419429120	3983.6110713171365	791.1931130932569	65.98391588271613	0.00019857193309261859
4689639198124491136	4953.761438687798	157.23612205881165	17.97754526469218	0.00013094206979364896
4689639193822065920	4250.021535961423	510.02448479662354	45.51411284607624	0.0001261025706701945
4689638059950668800	4512.100075680064	312.3213771845786	31.174200034668555	0.0008854451570204725
4689638064254893952	5178.851738250814	89.95712416129345	12.283682254710886	0.00383345249966702
4689639301195027840	3467.0562744140625	2273.171922207698	159.30055685432836	3.856163161682426e-05
4689639541723285760	6199.995861696079	12.358847662635002	3.0458170550798638	0.022557570941476132
4689639262541524096	5331.242588261375	121.99896693883731	13.576479272555408	0.006155357522203755
4689639198124495232	6660.892665423453	14.272179108361508	2.834494843393392	0.03206662277703201
4689639296901292672	4303.082107248483	415.44926804246046	39.89582113967198	0.00015928257299059284
4689639301195033728	4750.2331376075745	149.98564240691314	19.132879926530865	0.005280517084369891
4689639198124491520	4403.276123685355	258.1435217103852	29.601971468110005	0.0005045257371469289
4689639198124491648	4616.952636669157	140.37132928201387	19.596986578847293	0.00035836862853858134
4689637995526939392	3697.259058294585	1609.5982176792525	113.07451412755982	9.665362734753538e-05
4689637789379454848	3848.227765490301	1205.323869817937	88.64097294680678	0.0002730312539507007
4689637995526918400	4568.610488474369	151.1154260499949	20.79694607739274	0.0003228857153664334
4689639537419428864	4354.510706663132	364.90178286165195	36.339056458933975	0.002054124937647839
4689639472995349760	5293.9662927389145	100.28229600825692	12.395499429567435	0.0020886813894361554
4689637789376650496	6294.149855794385	53.34307568072035	6.158628574563001	0.0015544708857126812
4689639193822064640	5033.344885366969	89.90084630565494	12.976354847636118	0.0019418677157983714
4689639198116090880	5765.800686478615	30.74788975004296	5.6166260558775605	0.006172901171919924
4689638064253892480	4364.320783169969	270.95214047222674	30.935428961234493	0.00023528581356629043
4689639541722581120	4547.8030705451965	274.7255210321084	28.687248174349268	0.0008936628254398863
4689639266845956992	5675.276251179166	38.925187357191454	6.527820674741292	0.002456852369708638
4689639232475666688	5231.894680093974	139.5326255047855	15.162547363600698	0.004590841074346194
4689639198124494848	5449.203409329057	55.42026967760967	8.62558131946805	0.0032080855854070625
4689639198116092032	5479.236270906986	49.879190269176185	8.061085481342998	0.0016767379951346797
4689639232488800000	5599.767175912857	119.58504222233952	12.095816620659996	0.008180129123452775
4689639541714917760	6899.875967057305	16.31021369177296	2.825830967392818	0.016862138043236295
4689639198117913728	4756.29573399201	77.5110583776419	13.524623853540302	0.0005433240886018189
4689639507367252352	5762.965810596943	36.755828907299026	6.149553175523547	0.0016227068337796014
4689639193822051712	5306.601446829736	87.63114685632289	11.496377359560315	0.001482183479604088
4689639193822061184	4573.190524644451	99.21756726325316	16.712206358032393	0.0008275908103017515
4689639228181818624	5453.158013671637	65.66919063994668	9.381599628960938	0.0010038080201806878
4689639232484227712	4475.578579627836	287.612379387	30.31785383977853	0.0009497214450945386
4689637789376087168	3643.4731165564153	1665.8374976330724	118.42863586553845	0.00036910733773420657
4689639503077587968	7769.609214775264	13.025251795967753	1.9935087585133364	0.02357072564575886
4689639193822069504	4630.188729109941	115.48101200238463	17.619530575775293	0.00031197425714756503
4689637789379431168	4479.485981166363	215.49709309249766	26.01101470567304	6.575582076676656e-05
4689638064257612032	4887.816345691681	82.18233516264915	13.169335248622435	0.0005108855808323906
4689639541727021952	4739.424364641309	88.03137794317796	14.573012277772598	0.0054664586743009514
4689639266845636608	7441.123419255018	13.787574453243778	2.2416438711068722	0.02695530824842797
4689637995526918528	5168.784213066101	84.377296325405	11.880041598877124	0.0006171282657621393
4689639266837398912	5038.75267688185	90.08939348925645	13.0427976513726	0.007829307890160998
4689639198116071424	4759.598844125867	238.24692017438753	24.257022222562604	0.004766804590197342
4689639198116088320	5698.477354240604	56.46511139920562	7.814749419615505	0.0008898466094272624
4689639228181821952	4380.248555056751	258.2669271993582	29.935137577098402	0.00024823518532727525
4689638064246187264	5517.326037432213	73.37663861525803	9.518436345324483	0.0012886969843818878
4689639537419435264	4795.8739153983515	87.46650169338447	14.175405798239973	0.0006476150658826722
4689638064257613440	4375.87661202997	303.7746569364536	32.667153256788076	0.0004390655275108987
4689639198124494464	6159.965965856463	20.216906190036568	3.949312832492334	0.007660395067598973
4689639537419422336	4629.694079440087	141.41767826449714	19.558478041681216	0.0001769294557978238
4689637789379433216	4620.593349975534	71.71295710740152	13.79072445884025	0.009739663441352945
4689637789379431552	5414.785314031178	61.20618074159545	9.181999270450937	0.0006049914221965641
4689638064247506816	7198.347601448768	15.795265044477237	2.57209920872929	0.010671667235350322
4689639301203677952	4850.05827145651	205.74366897576192	21.585810501648265	0.0010821048116112163
4689639198116074496	5016.924027493224	47.620789082374394	9.440204015241212	0.003865166540306861
4689639193849723008	5699.796171784401	59.20841036521213	7.99894038551429	0.00043629864063933824
4689639228181819136	5268.908862769604	66.09039115339375	10.10534332667402	0.0035380129905812495
4689639301208576640	4865.629666886525	146.41647736060892	17.975552836602496	0.00029726130828761413
4689637991231181696	3868.5853883667005	1348.9749019583019	93.04015509435122	7.647822699959543e-05
4689637789379435008	5606.15842634812	58.20647693800565	8.202848642145861	0.0006977799302840981
4689639541722552960	5428.889035526663	81.55513086560101	10.572184533170834	0.00026013531860322745
4689639507355039360	5750.362744830782	44.766513570379495	6.821556684006482	0.002025038329993266
4689639198116073600	6595.239452989545	13.533968889383436	2.8158630044130954	0.016225554407367296
4689639198125373568	4652.695503639989	202.20011733230373	23.30544427459114	0.00112316106956687
4689639507363656960	6884.740823507309	15.733260922735761	2.7871474895918404	0.012366888931669586
4689637995535079168	3457.2967529296875	914.1365155101722	96.10098700156001	0.012519990876278074
4689639193822054272	4444.534257994528	168.79637887177915	23.292738361091526	0.0002882105924306704
4689638064247916288	5434.759379979223	59.43441884452935	8.978931478471914	0.00021051910554098412
4689639296901299712	4167.896041832864	494.6834265863747	46.66702605175843	2.2310328705338364e-05
4689639262541519232	5437.5882206484675	61.08511172148963	9.095568193129917	0.0006026985289452224
4689639537419425280	4438.698905997444	321.0963394380576	32.65300034553631	7.935354924087699e-05
4689639266845672960	5344.967415665742	76.72802540620782	10.582901312962663	0.0004058816096480802
4689639198124494592	4734.539394378662	168.66349643186558	20.45794196414802	0.0011271077433191526
4689639541714795136	4883.140429768246	131.15562352275168	16.895976527460633	0.0011269607100588633
4689639541722538240	3408.167724609375	3382.8833309205925	203.904245055183	0.0027620893865304683
4689639537419433472	5480.503655336215	83.66844209232413	10.514705768128138	0.002437857699118483
4689639198117927552	4783.9090522757215	97.20998030070888	15.056030759848523	0.0005457351309748376
4689639232484229120	3816.7214117513504	1035.6683404807882	83.40438746105319	0.00012350999342052393
4689638059950656640	5905.443650186062	19.144337623778995	4.218652071629478	0.007360203222876568
4689639537419422848	4597.543313881033	156.7371497082287	20.92152072658992	0.0002594134336034282
4689639193849723264	7711.894846733194	13.074121408261599	2.0298280689574604	0.01691344552096795
4689639228181823232	5089.928858913481	119.06869055732801	14.79815675877023	0.006553007568971711
4689638059950657920	4292.253730705124	298.2552264646702	33.68817775206007	0.00010333122056060043
4689639198116078208	5040.031622243696	60.88506658346925	10.593280089028127	0.0003983680147563802
4689639541722537728	4796.922197234817	99.53596044274413	15.206817389461815	0.0009067059763749205
4689639503077589888	4304.321557612857	4.544281907404115	3.8736452508970936	0.0008847403296524208
4689639503077597184	7638.525541685522	14.33654093836777	2.1709159290992766	0.017306217728677183
4689639301208577408	3954.709839019779	800.7802670266226	67.5006601371272	0.0001765418287283732
4689639507355023488	4956.271379840327	74.77898391586604	12.174394574318283	0.0006435594845623522
4689638064253852160	13507.6904296875	[0.]	201501530172.4138	9e+99
4689639198124496000	5355.95308293734	99.74056864225666	12.072294961527028	0.0037555981200820183
4689637789368641920	5489.694335879758	54.68519513411259	8.444286002075515	0.002083770798515445
4689637991231178496	4638.054873379879	126.10468997639877	18.37238236933973	0.0002187481664002349
4689637789376087424	5800.024947602651	61.04959924082607	7.842707920892266	0.00039130786164936587
4689639503077942656	7624.347320757806	14.925352192575145	2.224585823858912	0.005411338610365651
4689639301203679488	5374.461535247974	81.89568756947422	10.819761764784879	0.0009243826524500152
4689639198116095232	5583.891885987832	62.665545036672626	8.583562142469551	0.0004427923114463646
4689639266837431808	5426.351501941681	22.283970062538632	5.4352097146717036	0.006501408260453027
4689637785072757376	5146.192982792854	88.36070441308155	12.309562983892192	0.00163319534985156
4689638064253852032	7930.008307972457	13.892940015925282	1.988625876887541	0.03909396906460076
4689638059973791232	6052.610721532255	19.05041150465122	3.9863560057761	0.021044155433081517
4689639503078418560	6026.588162030093	23.157832758385023	4.441145616671298	0.00879568320044858
4689639537419423616	4217.198308557272	376.142530868245	39.50185357125723	3.908932794886982e-05
4689639232475762560	8075.697789900005	11.677882335290759	1.7461486123393226	0.016323868632064184
4689639503077605120	11511.754124164581	22.92120940436869	1.8622843965305815	0.031247206178208014
4689639537419417984	4308.491407278925	423.9753860595395	40.172696006164585	0.00012229405180267004
4689638064253900928	5007.845744577935	68.74864949929139	11.420060735556882	0.0007235270710492409
4689639198126158976	5338.356827013195	21.719827570637534	5.548189049365695	0.013030911412757565
4689639228181814912	4464.170377068222	171.45835218899768	23.27572221581648	0.0002268260383649568
4689639503059711360	4514.498328790069	94.41707003023525	16.735171633718146	0.0008100844941723536
4689639301208570240	5762.624534545466	63.35579583146036	8.09429956345122	0.0014854727852003165
4689637789376112256	3422.830810546875	2405.4600193315914	169.10220117925928	0.0001411632225552489
4689639296901304320	4969.910453222692	100.2239051457407	14.126115332728483	0.00048037899140655207
4689639198116094208	5568.285924419761	27.044743816639762	5.647433795999726	0.00955475501282342
4689639198116072448	6608.482210636139	9.867402916670944	2.393939066687944	0.0409263783367173
4689639507355001216	7600.223099340219	10.11218016620695	1.8445083808337215	0.02124468259889979
4689639541722546688	4653.507917287352	159.57652927647948	20.593658652974266	9.875188503708182e-05
4689639266845506304	5247.6056624160265	43.67571614625935	8.236212405735687	0.000613482023792231
4689638064246302464	2300.0152587890625	150.3909704089722	80.03735312288156	0.009421595485163569
4689639198116087040	5279.883638746105	145.16610803399954	15.233053840559533	0.0046816337970618715
4689639232484227328	5088.5790811199695	135.37564282005337	15.810610348783618	0.006197931780844065
4689637789379432832	5498.53433065291	32.76817083393096	6.379733120905178	0.004077010457455642
4689639232475760384	5037.983329533599	56.98489043137841	10.264684524524698	0.0008397069964000564
4689639503059722624	4724.559195651182	161.8953087060012	20.11506191226333	0.00010621686986874305
4689637991231176960	4378.184295671526	270.0691748753041	30.676707011244517	5.544080439523621e-05
4689637789379432960	4422.760740816593	19.648236348931345	7.790153382067422	0.028282059956492512
4689637789368689536	7717.406559358351	10.242251635975721	1.7927379814953388	0.01836330689123823
4689637995528061824	5204.934701407328	64.42783918658681	10.225764656327483	0.0014739373470120001
4689638064254545152	4447.238754434511	305.01056980234193	31.656574356707203	0.00014838567019023126
4689638059950658816	3707.109635942834	1654.256061493275	113.991658937784	8.570981720002861e-05
4689639198116072064	5669.751049485058	22.39252705179973	4.952196660593148	0.004793892642386829
4689639198126289536	6199.743961926433	9.521963991622615	2.6729023555854483	0.013812689484355427
4689639296901304064	4755.293909044121	121.83360789961357	17.1527293118014	0.00041534906515926055
4689638064247498624	8740.116654471494	13.58444298763364	1.6153414703464604	0.013030022187122776
4689638059950662912	5431.835618111654	64.56424914203279	9.37815608699238	0.0003651745981693051
4689639507354995456	4144.7026741853915	418.7055768564881	43.2994825337242	6.312035831966755e-05
4689639228197298560	6070.269332063617	8.804925888373633	2.687902173116166	0.01788353731011865
4689639193850415488	6179.900601841509	12.158124052587336	3.040150665748879	0.013148349453837405
4689639198117974272	5564.928930609549	55.97006690901833	8.162408100790131	0.0005219629857713754
4689637789376100608	5443.4775556996465	58.204062146973364	8.852998942910066	0.0002804505070827848
4689639193817644032	6199.938155710697	12.184541368096232	3.0241497515231974	0.025347317075451667
4689639193822068608	4345.792077037913	244.3986493308713	29.58055392598199	7.543132847153741e-05
4689639507363657216	5469.136458942667	125.89391161061442	13.037607541071148	0.006181636272236467
4689638059950664064	4874.235401599435	68.18214115092684	12.009401587271439	0.0004375238871338138
4689639301203674240	4554.1212567687035	227.26375949658598	25.851189115066607	0.0005162803575927742
4689639193822066560	4538.129856549203	95.69680521513479	16.671443720544204	0.0004314009969505016
4689639503059713664	5376.152335961815	123.3538657229292	13.355317966215443	0.005650679864016068
4689639232484224000	4033.530385494232	720.7562805225172	60.91602425849161	0.0002670819244101046
4689639541714719872	4894.982991677534	125.69940167060058	16.474587613375693	0.006677058549466352
4689639198124497024	5240.901567041874	28.159942993555703	6.5722414699075244	0.005146185715359053
4689639232484215552	5311.495691293385	66.75098646013363	9.977429691659594	0.000731496212508661
4689639198117911040	4444.06735010416	184.15751121108212	24.382766690717997	6.669406788352575e-05
4689639296901303808	4713.394888434559	119.36496075583734	17.281206185739602	0.0006119542559201146
4689639232484210048	3503.093719482422	2324.9578198082327	157.7051936425357	0.00010457145649252061
4689637995526981760	5200.907657062635	54.75877954144967	9.428859908197179	0.001989890822404313
4689639232475780352	5154.595669056289	64.17663328543343	10.406164086986339	0.0030988395351437123
4689639232471847424	5226.069637032924	113.99417103287743	13.667343919765452	0.004882884263059524
4689639232475788672	6295.866969750496	28.828797476239853	4.520616227818582	0.0025444879959465984
4689638064253888128	3734.0485659151454	316.37338110687415	46.5544751341943	0.0028894162804465767
4689637789368687744	4770.870604421943	80.88214928276643	13.743450553536622	0.00032659608473696583
4689627481451483904	5177.955495775677	114.75912016095629	13.968469955023147	0.0056087938561921
4689639541727031296	6636.511672986671	12.18238371826217	2.6376715125398884	0.012639454580784247
4689639198124497920	6056.511405817	14.704192081140636	3.4949835829702356	0.01240910407802174
4689639198116097664	5253.546339687891	57.331381898609635	9.457044714610053	0.001884502402825675
4689639507362783744	4432.308092787862	196.45274810990674	25.345122477166893	0.00017015954851484858
4689639507367249152	4931.107357030269	134.29290480330508	16.73899642123512	0.00538510226523422
4689637789368706176	6840.041876733303	11.642536873745147	2.4275434525845547	0.011832156106903541
4689638064257609088	7927.915485576668	10.510282533995877	1.7178503570628303	0.035076048950427575
4689639537419426304	5311.785721167689	50.70323520831178	8.682479257388	0.0012069462817713525
4689637720657281664	5608.446955829859	59.51044304661111	8.287938966049905	0.0005741287792831103
4689637995534519808	5945.9053038060665	17.198222495963563	3.935162713875151	0.004005346877757688
4689639232475779712	5203.975840936328	54.423259431291484	9.384070641574219	0.0015969014474518542
4689639503059715328	5160.935525223613	72.85318674585727	11.072566889904344	0.0010979065631556324
4689638059973534592	6653.650147169828	13.919460457295468	2.8051776018524546	0.005996225346571196
4689637785101656448	5666.077785808593	10.360550675421182	3.367265198056204	0.013409777196244265
4689638059950659328	4513.227824511705	173.48011480428423	22.897303148088426	3.873157002441456e-05
4689639198125389184	5082.995575937675	30.43178000597875	7.285617563667172	0.005546767315208696
4689639507362096000	7108.488509175368	14.667796463644763	2.538892846954772	0.012139734343575848
4689639198116098816	5267.563866029377	53.336099683231	9.057263900900308	0.0012547771421427517
4689627447081613184	5209.645976527181	26.977764235676066	6.512232223984509	0.0030668933760133496
4689639301203681024	5596.128889635438	57.230421656297246	8.160444427409724	0.00045142308648092095
4689637785072751744	4513.747847676277	131.8598056965966	19.87386310928632	0.00016792653854981893
4689639503077583104	5111.369102715107	29.52206460275544	7.1215429538093415	0.004595249112930462
4689639537442574336	6177.250401559286	13.822485689408257	3.244798189593251	0.012858710254348461
4689627477151296256	5608.6220839571615	56.52888060249214	8.072276086295604	0.0001912781124437911
4689639198124497408	4432.953454821836	178.33321152241376	24.103816989541496	0.004263132676072692
4689638064246103296	4777.453224551864	79.22408253639743	13.563220318750018	0.0006847500544967205
4689639296901308160	5878.6830990202725	58.54140222192648	7.468187188201468	0.0005865866429230437
4689637785100662528	5644.032237333013	18.861651432097293	4.584425619836316	0.014391192441463597
4689627481441325440	6051.40881170053	14.691396519456056	3.5007100037182584	0.005270873919288227
4689639232475758080	4676.145049062325	95.9663097981768	15.686876571759159	0.00027631357881918137
4689638064246387584	3830.5367183487397	1099.080645673562	85.30613314163966	5.710715080808827e-05
4689637716381656320	5072.630686182529	76.34057889754376	11.730215770636143	0.0006521934574297229
4689627477166656384	5702.509137564339	20.335990965767042	4.664703328695873	0.01721987876691501
4689639228181833984	5052.702311729081	49.9959869963628	9.5336699038918	0.00038378478084908165
4689639198124498048	5224.508064799011	68.8892406410053	10.48576933299516	0.0005959475525564524
4689639301194990720	5186.463997513056	59.18622120257625	9.85490818101314	0.0006714196112138585
4689627442791549696	5075.151638281568	51.492517084907206	9.604984076187879	0.0009847157615531532
4689639232475744640	4457.911732904613	189.8725365560172	24.609827108042776	0.0001467061722095595
4689639301194982656	5589.392423629761	60.08346831493214	8.383910445864815	0.0004778092510702423
4689627481441313408	5752.459248155355	19.22511024259953	4.456095490366778	0.006810174669526367
4689637991258858496	7774.6629539883	10.18183165878366	1.7589453426365964	0.010193955836767198
4689639198117982592	4462.625549035147	207.8621844114887	25.732480174212792	8.593862283184297e-05
4689639503077582720	5309.207786489278	39.463403382904815	7.6159384010227384	0.0003191907501768377
4689637716381195136	6347.622595127905	16.13634957916759	3.319947005594067	0.0021014293216703337
4689639541722536448	4512.557276125881	187.58956287161473	23.850233362724694	3.497365332372516e-05
4689639296901307008	5393.08563830913	64.49868490803037	9.507128789362127	0.0006724007626512891
4689639537419421568	4775.264579420909	100.26860332839024	15.374327777745735	0.0005131856431677167
4689639507362081792	4960.235830174206	50.04830327855256	9.908736496845181	0.0013323725718471355
4689638064247501952	6169.716894887388	12.304875209117343	3.0685985236413553	0.02639470441268431
4689639541714692096	4982.874619960785	85.96063785127907	13.003435707468464	0.0010244000817435158
4689639507353398656	5269.431173373014	48.14969362550604	8.593040811362856	0.0005415961766409063
4689638064254544256	3850.843555824831	1067.1571838759078	83.15702621568204	8.606872286477215e-05
4689639198116101760	5211.651498582069	12.038442677863793	4.321959555041772	0.03598988653955905
4689639541714676096	5551.310561355203	56.59572573952449	8.246802914267747	0.00039148397631158304
4689639198116102656	5900.003488659859	13.672267174661773	3.5711714014488614	0.014829992101010466
4689627481458088448	7277.391011633445	7.828026233522994	1.769812382525289	0.03197241764149148
4689637995534500480	4261.781747885834	332.8031954519439	36.2173320020673	1.89499579336136e-05
4689638064253949184	3705.414581298828	938.5741000035398	84.17117202453694	0.0009613477841452502
4689639576082252672	4528.350495323539	174.54325620274577	22.835306373001636	0.0011371704355759476
4689639301194971904	5459.059462696314	70.29016154616089	9.68982921361283	0.0008415498966256368
4689639198124498560	5646.897939778864	14.857164150964383	4.062517281108763	0.009203692980454488
4689637785072748800	4533.765102805119	151.68821589724976	21.17040234330369	8.865424245526507e-05
4689639198119072640	4442.067562807642	256.36912953344125	28.955644926515255	7.769819145965469e-05
4689639503077694080	7463.239918722538	11.736977590953169	2.056139669381215	0.019627328279767892
4689637720657281408	5608.794904947281	56.676815007080535	8.084431950386836	0.0005256014095584282
4689637789376760576	5356.256103515625	33.17092925104793	6.837280248187825	0.0010644906085497206
4689638059950655872	5640.463594961911	17.636523078801503	4.437912073570185	0.005277889112544964
4689637789376761216	4823.434406826273	61.56827142465048	11.673878276802848	0.0006736187351911258
4689640297629075200	8145.969361066818	7.591974833116565	1.3804751295268383	0.029679760184488823
4689639232484225792	5041.896402835846	40.99175881145184	8.650743667019913	0.0005344933181352512
4689627481451477248	5649.046248965533	16.519599770982015	4.281428360434988	0.012452450939985421
4689627481458088320	6180.627267985074	25.278728008921103	4.392483172683597	0.005381230537107462
4689639507363811968	5154.304654989392	61.332946300369464	10.160696028292277	0.0004955511131581231
4689639503059726208	5383.922882406041	59.14199497392401	9.128787064885698	0.0004224835701964536
4689639228181836416	5072.1251546777785	36.71737745368821	8.06834979058335	0.0006492267836536959
4689639198124498432	5514.2492464673705	21.07921154826866	5.081422824356134	0.002764128315594429
4689638820168056448	5800.084911787417	8.113575071730319	2.839119706101345	0.019332448123013473
4689638815888428288	6343.9836944620765	9.274900833943189	2.51850035768032	0.020860316220976942
4689638064254662016	5323.898208991159	116.51814734829361	13.290938878550405	0.006175695837870025
4689637785100456320	6682.855026772886	10.929821918931536	2.4640146494913124	0.008653781580364282
4689638064246189440	5699.954754852515	20.363370469180666	4.6721435679972325	0.0028673983896577568
4689638059950649728	4393.960207225755	216.55203071811266	27.137214006300958	6.237385342375584e-05
4689639228197202688	5944.01592688635	19.937099793858817	4.244369044092214	0.0022810651332975905
4689627481451469056	5353.333729095757	56.242010847939135	9.003319424269339	0.00022559111985573374
4689627477151299072	4732.544990973547	183.2858875254086	21.37286970242625	0.002852763899915997
4689627477151067136	7160.573039227165	10.97466960066665	2.164183952760615	0.0046107327875068655
4689638064254539904	6510.714201699011	11.732027251530052	2.689769856693215	0.00871131614925356
4689638815887769088	5216.518212258816	37.21269952466963	7.670396882050161	0.00023013362375993863
4689640297629075456	5504.788488377817	51.945676905531755	8.037378967790355	0.0004717314822164333
